suite,condition_id,retriever,max_steps,process_feedback,quality_reweight,judge_mode,qa_id,qa_type,question,ground_truth_answer,predicted_answer,reference_episodes,trajectory_path,qa_count,trajectory_length,elapsed_seconds,total_chunks_retrieved,usage_delta,cost_usd,judge_score,is_correct,retrieval_precision,hallucination_rate,lexical_f1,exact_match,success,reason,reference_episode_recall
main,main__grep__steps3__judge1__quality0__modeprocess,grep,3,True,False,process,q001,multihop,"Ben Goertzel mentions the work of Stephen Wolfram in the context of computational complexity and AGI; according to Wolfram's own explanation of his Physics Project, how is the concept of 'time' fundamentally defined?","In the Wolfram Physics Project, time is defined as the progression of computation, representing the repeated application of rules to the underlying structure of space. This differs from space itself, which Wolfram describes as being composed of discrete 'atoms of space' connected in a hypergraph.",Unable to generate answer due to an error.,"[103, 124]",/home/adhiraj/Downloads/llm_project/agentic-rag-search/data/results/20260330_163055_main18_qualityoff_smoke3/trajectories/main__grep__steps3__judge1__quality0__modeprocess__q001.json,3,1,9.645613193511963,0,"{'requests': 0, 'errors': 6, 'input_tokens': 0, 'output_tokens': 0, 'embedding_tokens': 0, 'estimated_cost': 0.0}",0.0,1,False,0.0,1.0,0.03773584905660377,False,False,"Evaluator failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your project has exceeded its spending cap.', 'status': 'RESOURCE_EXHAUSTED'}}",0.0
main,main__grep__steps3__judge1__quality0__modeprocess,grep,3,True,False,process,q002,comparative,How do Ryan Hall and Kelsi Sheren differ in their interpretation of the history of human conflict and its impact on the individual?,"Ryan Hall approaches the history of violence and conflict through a philosophical lens, viewing the mindset of historical warriors like Miyamoto Musashi as a path toward personal grace and wisdom. In contrast, Kelsi Sheren focuses on the visceral and traumatic reality of modern warfare, highlighting how historical patterns of conflict result in lasting psychological damage like PTSD for those on the front lines.",Unable to generate answer due to an error.,"[125, 230, 438]",/home/adhiraj/Downloads/llm_project/agentic-rag-search/data/results/20260330_163055_main18_qualityoff_smoke3/trajectories/main__grep__steps3__judge1__quality0__modeprocess__q002.json,3,1,9.35373568534851,0,"{'requests': 0, 'errors': 6, 'input_tokens': 0, 'output_tokens': 0, 'embedding_tokens': 0, 'estimated_cost': 0.0}",0.0,1,False,0.0,1.0,0.0,False,False,"Evaluator failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your project has exceeded its spending cap.', 'status': 'RESOURCE_EXHAUSTED'}}",0.0
main,main__grep__steps4__judge0__quality0__modenone,grep,4,False,False,none,q000,multihop,"Ryan Hall mentions a tech entrepreneur in his discussion on the mindset of warriors; in a separate conversation with that entrepreneur about brain-computer interfaces, what was the specific bit rate achieved by the first human participant, Noland Arbaugh?",Noland Arbaugh achieved a bit rate of 8.5 bits per second using the Neuralink implant. This performance exceeded previous world records and was highlighted during Elon Musk's discussion on the progress of human-AI symbiosis.,Unable to generate answer due to an error.,"[125, 438]",/home/adhiraj/Downloads/llm_project/agentic-rag-search/data/results/20260330_163055_main18_qualityoff_smoke3/trajectories/main__grep__steps4__judge0__quality0__modenone__q000.json,3,1,9.44070553779602,0,"{'requests': 0, 'errors': 6, 'input_tokens': 0, 'output_tokens': 0, 'embedding_tokens': 0, 'estimated_cost': 0.0}",0.0,1,False,0.0,1.0,0.0,False,False,"Evaluator failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your project has exceeded its spending cap.', 'status': 'RESOURCE_EXHAUSTED'}}",0.0
main,main__grep__steps4__judge0__quality0__modenone,grep,4,False,False,none,q001,multihop,"Ben Goertzel mentions the work of Stephen Wolfram in the context of computational complexity and AGI; according to Wolfram's own explanation of his Physics Project, how is the concept of 'time' fundamentally defined?","In the Wolfram Physics Project, time is defined as the progression of computation, representing the repeated application of rules to the underlying structure of space. This differs from space itself, which Wolfram describes as being composed of discrete 'atoms of space' connected in a hypergraph.",Unable to generate answer due to an error.,"[103, 124]",/home/adhiraj/Downloads/llm_project/agentic-rag-search/data/results/20260330_163055_main18_qualityoff_smoke3/trajectories/main__grep__steps4__judge0__quality0__modenone__q001.json,3,1,9.285659790039062,0,"{'requests': 0, 'errors': 6, 'input_tokens': 0, 'output_tokens': 0, 'embedding_tokens': 0, 'estimated_cost': 0.0}",0.0,1,False,0.0,1.0,0.03773584905660377,False,False,"Evaluator failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your project has exceeded its spending cap.', 'status': 'RESOURCE_EXHAUSTED'}}",0.0
main,main__grep__steps4__judge0__quality0__modenone,grep,4,False,False,none,q002,comparative,How do Ryan Hall and Kelsi Sheren differ in their interpretation of the history of human conflict and its impact on the individual?,"Ryan Hall approaches the history of violence and conflict through a philosophical lens, viewing the mindset of historical warriors like Miyamoto Musashi as a path toward personal grace and wisdom. In contrast, Kelsi Sheren focuses on the visceral and traumatic reality of modern warfare, highlighting how historical patterns of conflict result in lasting psychological damage like PTSD for those on the front lines.",Unable to generate answer due to an error.,"[125, 230, 438]",/home/adhiraj/Downloads/llm_project/agentic-rag-search/data/results/20260330_163055_main18_qualityoff_smoke3/trajectories/main__grep__steps4__judge0__quality0__modenone__q002.json,3,1,9.428269624710083,0,"{'requests': 0, 'errors': 6, 'input_tokens': 0, 'output_tokens': 0, 'embedding_tokens': 0, 'estimated_cost': 0.0}",0.0,1,False,0.0,1.0,0.0,False,False,"Evaluator failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your project has exceeded its spending cap.', 'status': 'RESOURCE_EXHAUSTED'}}",0.0
main,main__grep__steps4__judge1__quality0__modeprocess,grep,4,True,False,process,q000,multihop,"Ryan Hall mentions a tech entrepreneur in his discussion on the mindset of warriors; in a separate conversation with that entrepreneur about brain-computer interfaces, what was the specific bit rate achieved by the first human participant, Noland Arbaugh?",Noland Arbaugh achieved a bit rate of 8.5 bits per second using the Neuralink implant. This performance exceeded previous world records and was highlighted during Elon Musk's discussion on the progress of human-AI symbiosis.,Unable to generate answer due to an error.,"[125, 438]",/home/adhiraj/Downloads/llm_project/agentic-rag-search/data/results/20260330_163055_main18_qualityoff_smoke3/trajectories/main__grep__steps4__judge1__quality0__modeprocess__q000.json,3,1,9.299238204956055,0,"{'requests': 0, 'errors': 6, 'input_tokens': 0, 'output_tokens': 0, 'embedding_tokens': 0, 'estimated_cost': 0.0}",0.0,1,False,0.0,1.0,0.0,False,False,"Evaluator failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your project has exceeded its spending cap.', 'status': 'RESOURCE_EXHAUSTED'}}",0.0
main,main__grep__steps4__judge1__quality0__modeprocess,grep,4,True,False,process,q001,multihop,"Ben Goertzel mentions the work of Stephen Wolfram in the context of computational complexity and AGI; according to Wolfram's own explanation of his Physics Project, how is the concept of 'time' fundamentally defined?","In the Wolfram Physics Project, time is defined as the progression of computation, representing the repeated application of rules to the underlying structure of space. This differs from space itself, which Wolfram describes as being composed of discrete 'atoms of space' connected in a hypergraph.",Unable to generate answer due to an error.,"[103, 124]",/home/adhiraj/Downloads/llm_project/agentic-rag-search/data/results/20260330_163055_main18_qualityoff_smoke3/trajectories/main__grep__steps4__judge1__quality0__modeprocess__q001.json,3,1,9.394063949584961,0,"{'requests': 0, 'errors': 6, 'input_tokens': 0, 'output_tokens': 0, 'embedding_tokens': 0, 'estimated_cost': 0.0}",0.0,1,False,0.0,1.0,0.03773584905660377,False,False,"Evaluator failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your project has exceeded its spending cap.', 'status': 'RESOURCE_EXHAUSTED'}}",0.0
main,main__grep__steps4__judge1__quality0__modeprocess,grep,4,True,False,process,q002,comparative,How do Ryan Hall and Kelsi Sheren differ in their interpretation of the history of human conflict and its impact on the individual?,"Ryan Hall approaches the history of violence and conflict through a philosophical lens, viewing the mindset of historical warriors like Miyamoto Musashi as a path toward personal grace and wisdom. In contrast, Kelsi Sheren focuses on the visceral and traumatic reality of modern warfare, highlighting how historical patterns of conflict result in lasting psychological damage like PTSD for those on the front lines.",Unable to generate answer due to an error.,"[125, 230, 438]",/home/adhiraj/Downloads/llm_project/agentic-rag-search/data/results/20260330_163055_main18_qualityoff_smoke3/trajectories/main__grep__steps4__judge1__quality0__modeprocess__q002.json,3,1,9.570999383926392,0,"{'requests': 0, 'errors': 6, 'input_tokens': 0, 'output_tokens': 0, 'embedding_tokens': 0, 'estimated_cost': 0.0}",0.0,1,False,0.0,1.0,0.0,False,False,"Evaluator failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your project has exceeded its spending cap.', 'status': 'RESOURCE_EXHAUSTED'}}",0.0
main,main__bm25__steps2__judge0__quality0__modenone,bm25,2,False,False,none,q000,multihop,"Ryan Hall mentions a tech entrepreneur in his discussion on the mindset of warriors; in a separate conversation with that entrepreneur about brain-computer interfaces, what was the specific bit rate achieved by the first human participant, Noland Arbaugh?",Noland Arbaugh achieved a bit rate of 8.5 bits per second using the Neuralink implant. This performance exceeded previous world records and was highlighted during Elon Musk's discussion on the progress of human-AI symbiosis.,Unable to generate answer due to an error.,"[125, 438]",/home/adhiraj/Downloads/llm_project/agentic-rag-search/data/results/20260330_163055_main18_qualityoff_smoke3/trajectories/main__bm25__steps2__judge0__quality0__modenone__q000.json,3,1,9.575061082839966,0,"{'requests': 0, 'errors': 6, 'input_tokens': 0, 'output_tokens': 0, 'embedding_tokens': 0, 'estimated_cost': 0.0}",0.0,1,False,0.0,1.0,0.0,False,False,"Evaluator failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your project has exceeded its spending cap.', 'status': 'RESOURCE_EXHAUSTED'}}",0.0
main,main__bm25__steps2__judge0__quality0__modenone,bm25,2,False,False,none,q001,multihop,"Ben Goertzel mentions the work of Stephen Wolfram in the context of computational complexity and AGI; according to Wolfram's own explanation of his Physics Project, how is the concept of 'time' fundamentally defined?","In the Wolfram Physics Project, time is defined as the progression of computation, representing the repeated application of rules to the underlying structure of space. This differs from space itself, which Wolfram describes as being composed of discrete 'atoms of space' connected in a hypergraph.",Unable to generate answer due to an error.,"[103, 124]",/home/adhiraj/Downloads/llm_project/agentic-rag-search/data/results/20260330_163055_main18_qualityoff_smoke3/trajectories/main__bm25__steps2__judge0__quality0__modenone__q001.json,3,1,9.428890705108643,0,"{'requests': 0, 'errors': 6, 'input_tokens': 0, 'output_tokens': 0, 'embedding_tokens': 0, 'estimated_cost': 0.0}",0.0,1,False,0.0,1.0,0.03773584905660377,False,False,"Evaluator failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your project has exceeded its spending cap.', 'status': 'RESOURCE_EXHAUSTED'}}",0.0
main,main__bm25__steps2__judge0__quality0__modenone,bm25,2,False,False,none,q002,comparative,How do Ryan Hall and Kelsi Sheren differ in their interpretation of the history of human conflict and its impact on the individual?,"Ryan Hall approaches the history of violence and conflict through a philosophical lens, viewing the mindset of historical warriors like Miyamoto Musashi as a path toward personal grace and wisdom. In contrast, Kelsi Sheren focuses on the visceral and traumatic reality of modern warfare, highlighting how historical patterns of conflict result in lasting psychological damage like PTSD for those on the front lines.",Unable to generate answer due to an error.,"[125, 230, 438]",/home/adhiraj/Downloads/llm_project/agentic-rag-search/data/results/20260330_163055_main18_qualityoff_smoke3/trajectories/main__bm25__steps2__judge0__quality0__modenone__q002.json,3,1,9.478153944015503,0,"{'requests': 0, 'errors': 6, 'input_tokens': 0, 'output_tokens': 0, 'embedding_tokens': 0, 'estimated_cost': 0.0}",0.0,1,False,0.0,1.0,0.0,False,False,"Evaluator failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your project has exceeded its spending cap.', 'status': 'RESOURCE_EXHAUSTED'}}",0.0
main,main__bm25__steps2__judge1__quality0__modeprocess,bm25,2,True,False,process,q000,multihop,"Ryan Hall mentions a tech entrepreneur in his discussion on the mindset of warriors; in a separate conversation with that entrepreneur about brain-computer interfaces, what was the specific bit rate achieved by the first human participant, Noland Arbaugh?",Noland Arbaugh achieved a bit rate of 8.5 bits per second using the Neuralink implant. This performance exceeded previous world records and was highlighted during Elon Musk's discussion on the progress of human-AI symbiosis.,Unable to generate answer due to an error.,"[125, 438]",/home/adhiraj/Downloads/llm_project/agentic-rag-search/data/results/20260330_163055_main18_qualityoff_smoke3/trajectories/main__bm25__steps2__judge1__quality0__modeprocess__q000.json,3,1,9.461995840072632,0,"{'requests': 0, 'errors': 6, 'input_tokens': 0, 'output_tokens': 0, 'embedding_tokens': 0, 'estimated_cost': 0.0}",0.0,1,False,0.0,1.0,0.0,False,False,"Evaluator failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your project has exceeded its spending cap.', 'status': 'RESOURCE_EXHAUSTED'}}",0.0
main,main__bm25__steps2__judge1__quality0__modeprocess,bm25,2,True,False,process,q001,multihop,"Ben Goertzel mentions the work of Stephen Wolfram in the context of computational complexity and AGI; according to Wolfram's own explanation of his Physics Project, how is the concept of 'time' fundamentally defined?","In the Wolfram Physics Project, time is defined as the progression of computation, representing the repeated application of rules to the underlying structure of space. This differs from space itself, which Wolfram describes as being composed of discrete 'atoms of space' connected in a hypergraph.",Unable to generate answer due to an error.,"[103, 124]",/home/adhiraj/Downloads/llm_project/agentic-rag-search/data/results/20260330_163055_main18_qualityoff_smoke3/trajectories/main__bm25__steps2__judge1__quality0__modeprocess__q001.json,3,1,9.491984605789185,0,"{'requests': 0, 'errors': 6, 'input_tokens': 0, 'output_tokens': 0, 'embedding_tokens': 0, 'estimated_cost': 0.0}",0.0,1,False,0.0,1.0,0.03773584905660377,False,False,"Evaluator failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your project has exceeded its spending cap.', 'status': 'RESOURCE_EXHAUSTED'}}",0.0
main,main__bm25__steps2__judge1__quality0__modeprocess,bm25,2,True,False,process,q002,comparative,How do Ryan Hall and Kelsi Sheren differ in their interpretation of the history of human conflict and its impact on the individual?,"Ryan Hall approaches the history of violence and conflict through a philosophical lens, viewing the mindset of historical warriors like Miyamoto Musashi as a path toward personal grace and wisdom. In contrast, Kelsi Sheren focuses on the visceral and traumatic reality of modern warfare, highlighting how historical patterns of conflict result in lasting psychological damage like PTSD for those on the front lines.",Unable to generate answer due to an error.,"[125, 230, 438]",/home/adhiraj/Downloads/llm_project/agentic-rag-search/data/results/20260330_163055_main18_qualityoff_smoke3/trajectories/main__bm25__steps2__judge1__quality0__modeprocess__q002.json,3,1,9.43871808052063,0,"{'requests': 0, 'errors': 6, 'input_tokens': 0, 'output_tokens': 0, 'embedding_tokens': 0, 'estimated_cost': 0.0}",0.0,1,False,0.0,1.0,0.0,False,False,"Evaluator failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your project has exceeded its spending cap.', 'status': 'RESOURCE_EXHAUSTED'}}",0.0
main,main__bm25__steps3__judge0__quality0__modenone,bm25,3,False,False,none,q000,multihop,"Ryan Hall mentions a tech entrepreneur in his discussion on the mindset of warriors; in a separate conversation with that entrepreneur about brain-computer interfaces, what was the specific bit rate achieved by the first human participant, Noland Arbaugh?",Noland Arbaugh achieved a bit rate of 8.5 bits per second using the Neuralink implant. This performance exceeded previous world records and was highlighted during Elon Musk's discussion on the progress of human-AI symbiosis.,Unable to generate answer due to an error.,"[125, 438]",/home/adhiraj/Downloads/llm_project/agentic-rag-search/data/results/20260330_163055_main18_qualityoff_smoke3/trajectories/main__bm25__steps3__judge0__quality0__modenone__q000.json,3,1,9.42991828918457,0,"{'requests': 0, 'errors': 6, 'input_tokens': 0, 'output_tokens': 0, 'embedding_tokens': 0, 'estimated_cost': 0.0}",0.0,1,False,0.0,1.0,0.0,False,False,"Evaluator failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your project has exceeded its spending cap.', 'status': 'RESOURCE_EXHAUSTED'}}",0.0
main,main__bm25__steps3__judge0__quality0__modenone,bm25,3,False,False,none,q001,multihop,"Ben Goertzel mentions the work of Stephen Wolfram in the context of computational complexity and AGI; according to Wolfram's own explanation of his Physics Project, how is the concept of 'time' fundamentally defined?","In the Wolfram Physics Project, time is defined as the progression of computation, representing the repeated application of rules to the underlying structure of space. This differs from space itself, which Wolfram describes as being composed of discrete 'atoms of space' connected in a hypergraph.",Unable to generate answer due to an error.,"[103, 124]",/home/adhiraj/Downloads/llm_project/agentic-rag-search/data/results/20260330_163055_main18_qualityoff_smoke3/trajectories/main__bm25__steps3__judge0__quality0__modenone__q001.json,3,1,9.429871559143066,0,"{'requests': 0, 'errors': 6, 'input_tokens': 0, 'output_tokens': 0, 'embedding_tokens': 0, 'estimated_cost': 0.0}",0.0,1,False,0.0,1.0,0.03773584905660377,False,False,"Evaluator failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your project has exceeded its spending cap.', 'status': 'RESOURCE_EXHAUSTED'}}",0.0
